day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2025-11-12,-0.5641383934769645,0.6015649816830749,-0.48111150712922923,0.9681118136424409,2.0
2025-11-13,-0.22158728553387474,0.5966489418360964,-0.3746883554384152,0.8800447075988987,6.0
2025-11-14,-0.3289863718489106,0.5731616108081534,-0.2193939575403084,1.1452246176199248,8.0
2025-11-15,0.1772630749627031,1.4747767874529958,0.2930172836032949,1.3956176248129044,6.0
2025-11-16,-0.38248905757581836,0.7531175010122607,-0.33820704838216925,0.9715873394725666,7.0
2025-11-17,-0.13269599460236942,0.34583749097741073,0.03126073791583503,0.5521803538362627,9.0
2025-11-18,-0.5838163172380393,0.6432589431005337,-0.7586129663063195,0.8555931878747345,7.0
2025-11-19,0.11394662253371046,1.3478795806110253,-0.017757739550744927,1.2035102036222327,12.0
2025-11-20,-0.4232965233566711,0.4566736351196673,-0.5943530621068784,1.0792566417345213,8.0
2025-11-21,-0.18816851227106507,0.7239181765486422,-0.6678071486253965,0.7533397664797745,8.0
2025-11-22,-0.08346476432575625,0.8576297809632514,0.060692389560399074,0.6156367542722837,5.0
2025-11-23,-1.079728730553746,0.49609374781658383,0.24625050464722104,0.26358057638081295,2.0
2025-11-24,-0.06464403855033655,0.995619802910362,-0.3177416505059728,0.971393834987339,14.0
2025-11-25,0.6931496363515509,1.2611120371059859,0.31334843983360455,0.8624625203228267,11.0
2025-11-26,0.04321740363266078,0.9900852940286435,0.6114621094502323,0.8145233174218681,15.0
2025-11-27,-0.27923576559839786,1.00003967267824,-0.29942223453570604,1.089295877720089,23.0
2025-11-28,-0.271299665540807,0.6380881158041067,-0.2973170395027736,1.129420541504439,9.0
2025-11-29,-0.1155717372576079,0.7456710153426221,-0.021542675294204217,1.0549655671321831,8.0
2025-11-30,1.0897376133459395,2.4774160088323094,0.5582450635873649,1.1593700463669723,3.0
2025-12-01,0.6890864775401156,1.25468791047635,-0.027626548029050006,1.3094662226609866,7.0
2025-12-02,-0.02748923577329605,1.114770632495573,0.0744959143618448,1.0563099726970233,23.0
2025-12-03,-0.5129481373390202,0.5156527105215011,-0.4526872220416406,0.9656792466003941,14.0
2025-12-04,-0.4080956034172815,0.4235898109209376,-0.6260188125580622,0.794533939138485,14.0
2025-12-05,0.28724954547044274,0.930763785268387,0.17856506739154313,1.053929012619948,10.0
2025-12-06,-0.11463090347428445,1.1849380081731222,0.3510228651672252,0.9133101858589696,11.0
2025-12-07,0.2076788492026246,0.4969788496114865,0.506775970892473,0.9566075877963212,6.0
2025-12-08,0.15346615377828865,0.8935650992749677,0.6832204245192929,0.5066586550066444,23.0
2025-12-09,0.6892199780526267,1.1333303715671574,0.6421273313040293,0.6845564017704179,26.0
2025-12-10,0.005336849489980347,0.9052394375193199,0.21131946597856044,0.9013082888925888,23.0
2025-12-11,0.2536293764716643,1.194376616951277,-0.15906786286524252,0.9410361307155652,23.0
2025-12-12,-0.045047453977915645,0.7140933920303371,0.0698073084393379,0.98055713733347,12.0
2025-12-13,0.12835419919705315,1.7133663133357175,0.025528022180321686,1.3208066018823243,4.0
2025-12-14,0.37542596204004464,1.0978870563222423,0.21191286049673905,1.0288927437039104,12.0
2025-12-15,-0.8895450667059264,0.5372225639457665,-0.20096297877673308,1.3024815830068466,10.0
2025-12-16,-0.10952727606547417,0.6116218389636904,-0.30402599952342163,0.9410267828381659,13.0
2025-12-17,-0.5296026762023551,0.3285085916908687,-0.24479268300503987,1.2538577683059817,11.0
2025-12-18,0.20112296113630002,1.2038842947762598,0.25043545258773936,0.9553939763016679,15.0
2025-12-19,0.3760083416788168,0.8998711605039501,0.7033715356021516,0.47855343753383445,14.0
2025-12-20,1.3788963454334768,1.8183687472935826,0.546726222894576,0.809813847180462,7.0
2025-12-21,0.03717225403991809,0.7875635234996275,0.696886634434661,0.36727571312084495,7.0
2025-12-22,-0.11275868381873617,0.6431289972361085,0.4419256234986671,0.42864993857055717,6.0
2025-12-23,0.2387980848386555,1.341049575046581,0.3682482147440659,0.9647416176953945,10.0
2025-12-24,0.5894354510792346,1.6949756986214508,0.5165176716079667,0.837763997934774,7.0
2025-12-25,0.3322326245400557,0.8875507667366294,0.6114273912250392,0.7724890476286477,12.0
2025-12-26,-0.013869066314535437,0.5472021019141184,-0.11025094492148438,0.8973144441380251,7.0
2025-12-27,0.9169831618623582,0.9827902772664018,0.778817978431353,0.7653148424827477,4.0
2025-12-28,0.5010128691642758,1.00621207952292,0.8489678455098905,0.8860479094997052,9.0
2025-12-29,0.16272719758021997,1.50297442031654,0.3188151512363218,0.9146786642368963,10.0
2025-12-30,-0.10457553488194932,1.2923792451579517,-0.07484332777736522,1.0582211812218394,11.0
2025-12-31,-0.4367501179045721,0.9209286892029931,-0.29651692437984667,1.0562285364719983,12.0
2026-01-01,-0.13272809832762414,0.8518989603405276,-0.814829012499712,0.7427943093339738,5.0
2026-01-02,-0.524757243476201,0.15619734187747497,-0.5726860186357192,1.063400861846659,6.0
2026-01-03,0.33941238971262194,1.4202996311894576,-0.09646859040599882,1.098703901277477,7.0
2026-01-04,-0.17599436391424908,0.6381698832913129,-0.4544653813952748,0.9265344544844021,20.0
2026-01-05,0.09916829962432273,1.0482655871624331,0.24888200952954193,0.8682844901632997,14.0
2026-01-06,0.009680395014121634,1.1660112365297333,-0.3202499161485092,0.919613035706789,25.0
2026-01-07,0.043884735450945206,0.6366931625097384,-0.10168262653652772,0.952826057582003,9.0
2026-01-08,0.32652927342451776,1.0862669395040998,0.11949414161301962,0.886551490358933,18.0
2026-01-09,-0.08947286590965783,0.7939678151462197,0.023005711184439503,0.9194713194965064,11.0
2026-01-10,-0.2009340342946347,0.6608932033329183,-0.18510137679788013,1.2467589048197372,9.0
2026-01-11,-0.0963116570450878,0.6573550550002729,-0.28427862904684625,0.8312609863974612,7.0
2026-01-12,0.13287363066768423,1.3111648040691326,0.17268144169051733,1.0070131618330742,13.0
2026-01-13,0.041601386435496594,0.9567043854430978,0.28090764221512926,0.9735542818513643,11.0
2026-01-14,-0.012178981501916025,0.8353554585523775,-0.048493200969335674,0.865799409625389,20.0
2026-01-15,0.24359796286222912,0.725947085025376,0.13989772575757073,1.0717572324308768,6.0
2026-01-16,-0.05342018574847823,0.7279345678611894,-0.25291807188953375,1.0831857708625259,18.0
2026-01-17,0.14416119702284327,0.8214444342638844,-0.03623446633102715,1.017143280903044,10.0
